AMOUNT,DATE,TICKER,TYPE,YEAR
"4,000",2021-04-20,MC,Final,2021
"3,000",2021-11-30,MC,Interim,2021
"7,000",2022-04-26,MC,Final,2022
"5,000",2022-12-01,MC,Interim,2022
"7,000",2023-04-25,MC,Final,2023
"5,500",2023-12-04,MC,Interim,2023
"0,310",2017-07-10,MDM,,2017
"0,440",2018-06-18,MDM,,2018
"0,470",2019-07-02,MDM,,2019
"0,300",2021-07-05,MDM,,2021
"0,550",2022-06-08,MDM,,2022
"0,300",2023-07-05,MDM,,2023
"0,295",1990-11-30,MF,,1990
"0,361",1991-11-29,MF,,1991
"0,410",1992-11-30,MF,,1992
"0,453",1993-11-30,MF,,1993
"0,483",1994-11-30,MF,,1994
"0,515",1995-11-30,MF,,1995
341 pour 326,1995-11-30,MF,,1995
"0,549",1996-11-29,MF,,1996
"0,584",1997-11-28,MF,,1997
"0,652",1998-11-30,MF,,1998
"0,811",1999-11-29,MF,,1999
2 pour 1,2000-01-31,MF,,2000
98163 pour 89239,2000-04-07,MF,,2000
"0,991",2000-11-30,MF,,2000
"1,090",2001-11-30,MF,,2001
"1,090",2002-06-05,MF,,2002
2 pour 1,2002-06-21,MF,,2002
"0,991",2003-06-02,MF,,2003
"1,041",2004-06-03,MF,,2004
"1,140",2005-06-02,MF,,2005
"0,595",2006-06-01,MF,,2006
"1,685",2007-06-06,MF,,2007
"1,982",2008-06-11,MF,,2008
"0,991",2009-06-09,MF,,2009
"0,991",2010-06-08,MF,,2010
"1,239",2011-06-02,MF,,2011
"1,300",2012-06-07,MF,,2012
"1,750",2013-05-30,MF,Final,2013
"1,750",2013-07-17,MF,,2013
"1,850",2014-06-10,MF,Final,2014
"2,000",2015-06-10,MF,Final,2015
"2,150",2016-06-06,MF,Final,2016
"2,350",2017-05-23,MF,Final,2017
"2,650",2018-05-22,MF,Final,2018
"2,800",2019-05-21,MF,Final,2019
"2,800",2020-07-07,MF,Final,2020
"2,900",2021-07-01,MF,Final,2021
"3,000",2022-06-20,MF,Final,2022
"3,200",2023-06-19,MF,Final,2023
"0,088",1990-07-09,ML,,1990
"0,055",1993-07-07,ML,,1993
"0,083",1995-07-10,ML,,1995
"0,101",1996-07-01,ML,,1996
"0,122",1997-06-16,ML,,1997
"0,140",1998-06-15,ML,,1998
"0,155",1999-06-15,ML,,1999
"0,172",2000-05-30,ML,,2000
"0,020",2000-11-29,ML,,2000
"0,193",2001-05-22,ML,,2001
"0,020",2001-11-29,ML,,2001
"0,205",2002-05-22,ML,,2002
"0,020",2002-11-27,ML,,2002
"0,225",2003-05-20,ML,,2003
"0,225",2004-05-18,ML,,2004
"0,302",2005-05-24,ML,,2005
"0,326",2006-05-16,ML,,2006
"0,350",2007-05-15,ML,,2007
"0,386",2008-05-20,ML,,2008
"0,242",2009-05-22,ML,,2009
"0,242",2010-05-14,ML,,2010
1096 pour 1059,2010-09-30,ML,,2010
"0,445",2011-05-18,ML,Final,2011
"0,525",2012-05-18,ML,,2012
"0,600",2013-05-22,ML,Final,2013
"0,625",2014-05-20,ML,Final,2014
"0,625",2015-05-26,ML,Final,2015
"0,712",2016-05-17,ML,Final,2016
"0,812",2017-05-24,ML,Final,2017
"0,888",2018-05-22,ML,Final,2018
"0,925",2019-05-21,ML,Final,2019
"0,500",2020-07-01,ML,Final,2020
"0,575",2021-05-25,ML,Final,2021
"1,125",2022-05-17,ML,Final,2022
4 pour 1,2022-06-16,ML,,2022
"1,250",2023-05-17,ML,Final,2023
"0,397",1990-06-14,MMB,,1990
"0,441",1991-06-24,MMB,,1991
"0,221",1992-06-09,MMB,,1992
997 pour 985,1993-01-29,MMB,,1993
"0,327",1993-07-13,MMB,,1993
"0,372",1994-07-07,MMB,,1994
"0,417",1995-07-05,MMB,,1995
"0,457",1996-07-04,MMB,,1996
42 pour 41,1996-07-04,MMB,,1996
"0,564",1997-07-01,MMB,,1997
"0,671",1998-06-02,MMB,,1998
"0,780",1999-06-01,MMB,,1999
"0,780",2000-05-31,MMB,,2000
"0,780",2001-05-25,MMB,,2001
"0,820",2002-05-29,MMB,,2002
"0,820",2003-05-20,MMB,,2003
"0,900",2004-05-19,MMB,,2004
"1,000",2005-05-19,MMB,,2005
"2,000",2005-07-06,MMB,,2005
"1,100",2006-05-10,MMB,,2006
"1,200",2007-05-10,MMB,,2007
"1,300",2008-05-02,MMB,,2008
"1,300",2009-05-04,MMB,,2009
"1,300",2010-05-04,MMB,,2010
"1,300",2011-05-18,MMB,,2011
"1,300",2012-05-08,MMB,,2012
"1,300",2013-05-08,MMB,Final,2013
"9,000",2013-05-28,MMB,Spécial,2013
"1,300",2014-05-08,MMB,Final,2014
"1,300",2015-05-08,MMB,Final,2015
"1,300",2016-05-06,MMB,Final,2016
"1,300",2017-05-08,MMB,Final,2017
"1,300",2018-05-07,MMB,Final,2018
"1,300",2019-05-14,MMB,Final,2019
"0,500",2022-04-25,MMB,Final,2022
"1,300",2023-04-19,MMB,Final,2023
"0,107",1995-10-16,MMT,,1995
"0,091",1996-06-27,MMT,,1996
"0,107",1996-12-27,MMT,,1996
"0,099",1997-06-27,MMT,,1997
"0,457",1998-06-26,MMT,,1998
"0,328",1999-06-25,MMT,,1999
10 pour 1,2000-06-15,MMT,,2000
"0,410",2000-06-23,MMT,,2000
"0,510",2001-05-31,MMT,,2001
"0,570",2002-05-07,MMT,,2002
"0,570",2003-05-05,MMT,,2003
"0,670",2004-05-05,MMT,,2004
"0,840",2005-05-03,MMT,,2005
"0,950",2006-04-28,MMT,,2006
"0,950",2007-05-04,MMT,,2007
"1,000",2008-05-12,MMT,,2008
"3,450",2008-06-11,MMT,,2008
"0,850",2009-05-12,MMT,,2009
"0,850",2010-05-12,MMT,,2010
"1,000",2011-05-11,MMT,,2011
"1,000",2012-05-10,MMT,,2012
"0,850",2013-05-20,MMT,Final,2013
"0,850",2014-05-19,MMT,Final,2014
"0,850",2015-05-20,MMT,Final,2015
"0,850",2016-05-18,MMT,Final,2016
"0,850",2017-05-17,MMT,Final,2017
"0,950",2018-05-16,MMT,Final,2018
"1,000",2019-05-15,MMT,Final,2019
"1,500",2021-05-04,MMT,Final,2021
"1,000",2022-05-04,MMT,Final,2022
"1,000",2023-05-03,MMT,Final,2023
"3,049",2000-09-20,MRM,,2000
"3,049",2001-09-20,MRM,,2001
"2,000",2014-06-26,MRM,,2014
"2,000",2015-06-29,MRM,,2015
"2,000",2016-07-13,MRM,,2016
"2,200",2017-06-07,MRM,,2017
"2,200",2018-06-06,MRM,,2018
"2,200",2019-06-05,MRM,,2019
"1,000",2021-06-30,MRM,,2021
1 pour 20,2022-04-20,MRM,,2022
"1,130",2022-06-13,MRM,,2022
"1,800",2023-06-12,MRM,,2023
"0,464",1990-07-10,MRN,,1990
"0,464",1991-07-10,MRN,,1991
"0,309",1992-07-10,MRN,,1992
"0,206",1993-07-05,MRN,,1993
"0,258",1995-06-16,MRN,,1995
1716 pour 1687,1995-06-29,MRN,,1995
"0,367",1996-07-03,MRN,,1996
"0,472",1997-07-03,MRN,,1997
"0,655",1998-06-12,MRN,,1998
5 pour 1,1998-06-19,MRN,,1998
"0,760",1999-06-22,MRN,,1999
"0,756",2000-06-09,MRN,,2000
"0,911",2001-05-09,MRN,,2001
"0,687",2002-05-23,MRN,,2002
"0,516",2003-06-19,MRN,,2003
939 pour 902,2004-09-23,MRN,,2004
"0,492",2005-05-26,MRN,,2005
"0,626",2006-05-24,MRN,,2006
"0,760",2007-05-29,MRN,,2007
"0,760",2008-05-27,MRN,,2008
"0,555",2009-05-22,MRN,,2009
2279 pour 2127,2009-09-21,MRN,,2009
"0,479",2010-05-25,MRN,,2010
"0,719",2011-05-26,MRN,,2011
"0,958",2012-06-01,MRN,,2012
"0,431",2013-06-05,MRN,,2013
"0,431",2014-06-05,MRN,,2014
"0,479",2015-07-02,MRN,,2015
"0,479",2016-07-04,MRN,,2016
"0,479",2017-07-04,MRN,,2017
"0,719",2018-07-03,MRN,,2018
"0,910",2019-07-03,MRN,,2019
"0,623",2021-07-06,MRN,,2021
"0,958",2022-07-05,MRN,,2022
3551 pour 3403,2023-04-19,MRN,,2023
"1,250",2023-07-04,MRN,,2023
"0,057",1990-06-29,MTU,,1990
"0,057",1991-06-28,MTU,,1991
"0,057",1992-06-30,MTU,,1992
"0,038",1993-06-30,MTU,,1993
"0,048",1994-06-30,MTU,,1994
5 pour 1,1994-11-29,MTU,,1994
"0,062",1995-06-30,MTU,,1995
"0,076",1996-06-28,MTU,,1996
"0,086",1997-06-30,MTU,,1997
"0,100",1998-07-07,MTU,,1998
"0,125",1999-06-25,MTU,,1999
4 pour 1,1999-07-07,MTU,,1999
"0,162",2000-06-26,MTU,,2000
"0,250",2001-06-26,MTU,,2001
"0,300",2002-06-12,MTU,,2002
"0,350",2003-06-20,MTU,,2003
"0,450",2004-06-09,MTU,,2004
4 pour 1,2004-07-12,MTU,,2004
"0,700",2005-06-09,MTU,,2005
"0,900",2006-06-09,MTU,,2006
"1,050",2007-06-13,MTU,,2007
"1,050",2008-06-09,MTU,,2008
"0,300",2012-06-11,MTU,,2012
"0,450",2013-07-02,MTU,Final,2013
"0,350",2015-06-10,MTU,Final,2015
"0,360",2016-06-10,MTU,Final,2016
"0,430",2017-06-09,MTU,Final,2017
"0,620",2018-06-18,MTU,Final,2018
"0,780",2019-06-17,MTU,Final,2019
"0,500",2020-12-23,MTU,Spécial,2020
"0,015",2021-01-28,MTU,,2021
"0,015",2021-04-22,MTU,,2021
"0,600",2021-06-21,MTU,Final,2021
"0,016",2021-07-22,MTU,,2021
"0,017",2021-10-21,MTU,,2021
"0,017",2022-02-10,MTU,,2022
"0,014",2022-04-21,MTU,,2022
"0,800",2022-06-20,MTU,Final,2022
"0,012",2022-07-21,MTU,,2022
"0,010",2022-10-20,MTU,,2022
"0,630",2023-05-30,MTU,Final,2023
938 pour 863,2021-03-17,NEOEN,,2021
"0,092",2022-06-01,NEOEN,,2022
560 pour 517,2023-03-08,NEOEN,,2023
"0,125",2023-05-17,NEOEN,,2023
"0,384",2002-07-04,NEX,,2002
"0,179",2003-06-11,NEX,,2003
"0,179",2004-06-07,NEX,,2004
"0,625",2004-11-19,NEX,,2004
"0,446",2005-06-07,NEX,,2005
"0,780",2005-11-18,NEX,,2005
"0,893",2006-05-19,NEX,,2006
"0,950",2006-11-22,NEX,,2006
"1,071",2007-05-15,NEX,,2007
"1,150",2007-11-21,NEX,,2007
"1,785",2008-04-24,NEX,,2008
"1,785",2009-05-29,NEX,,2009
"0,893",2010-05-28,NEX,,2010
"0,982",2011-06-03,NEX,,2011
"0,982",2012-05-18,NEX,,2012
"0,446",2013-05-17,NEX,,2013
2076 pour 1853,2013-10-17,NEX,,2013
"0,500",2017-05-16,NEX,,2017
"0,700",2018-05-22,NEX,,2018
"0,300",2019-05-17,NEX,,2019
"0,700",2021-05-19,NEX,,2021
"1,200",2022-05-16,NEX,,2022
"2,100",2023-05-15,NEX,,2023
"0,282",1990-06-27,NK,,1990
"0,307",1991-06-26,NK,,1991
"0,317",1992-06-29,NK,,1992
"0,327",1993-06-25,NK,,1993
"0,369",1994-06-27,NK,,1994
"0,440",1995-07-06,NK,,1995
"0,510",1996-07-04,NK,,1996
"0,563",1997-06-25,NK,,1997
"0,616",1998-06-25,NK,,1998
"0,651",1999-06-25,NK,,1999
"0,738",2000-07-03,NK,,2000
"0,831",2001-07-02,NK,,2001
"0,854",2002-05-27,NK,,2002
"0,992",2003-05-21,NK,,2003
"1,730",2004-05-18,NK,,2004
4 pour 1,2004-06-01,NK,,2004
"1,384",2005-05-17,NK,,2005
"1,523",2006-05-17,NK,,2006
"1,661",2007-05-15,NK,,2007
"1,754",2008-05-08,NK,,2008
"1,015",2008-05-09,NK,,2008
"1,000",2009-07-02,NK,,2009
"1,000",2010-05-06,NK,,2010
"1,200",2011-05-06,NK,,2011
"1,500",2012-05-04,NK,,2012
"1,550",2013-05-08,NK,Final,2013
"1,600",2014-05-08,NK,Final,2014
"1,650",2015-05-08,NK,Final,2015
"1,750",2016-05-10,NK,Final,2016
"1,870",2017-05-09,NK,Final,2017
"2,075",2018-05-11,NK,Final,2018
"2,150",2019-05-20,NK,Final,2019
"1,720",2020-05-15,NK,Final,2020
"1,150",2021-05-13,NK,Final,2021
"1,550",2022-05-17,NK,Final,2022
"3,850",2023-05-15,NK,Final,2023
"0,160",2016-06-17,NOKIA,,2016
"0,170",2017-05-24,NOKIA,,2017
"0,190",2018-05-31,NOKIA,,2018
"0,050",2019-05-22,NOKIA,,2019
"0,050",2019-07-29,NOKIA,,2019
"0,050",2019-10-28,NOKIA,,2019
"0,020",2022-05-02,NOKIA,,2022
"0,020",2022-07-25,NOKIA,,2022
"0,020",2022-10-24,NOKIA,,2022
"0,020",2023-01-30,NOKIA,,2023
"0,030",2023-04-24,NOKIA,,2023
"0,030",2023-07-24,NOKIA,,2023
"0,030",2023-10-23,NOKIA,,2023
"0,150",2001-03-15,NRG,,2001
"0,280",2002-03-15,NRG,,2002
"0,210",2003-03-17,NRG,,2003
"0,210",2004-03-15,NRG,,2004
"0,290",2005-02-28,NRG,,2005
"0,370",2006-06-29,NRG,,2006
"0,290",2007-06-21,NRG,,2007
"0,286",2008-07-01,NRG,,2008
"0,200",2010-05-25,NRG,,2010
"0,300",2011-05-17,NRG,,2011
"0,300",2012-05-15,NRG,,2012
"0,150",2018-06-05,NRG,,2018
"0,170",2019-06-03,NRG,,2019
"0,210",2021-06-15,NRG,,2021
"0,210",2022-06-14,NRG,,2022
"0,260",2023-05-31,NRG,,2023
"0,050",2005-06-30,NRO,,2005
"0,060",2006-06-20,NRO,,2006
"0,060",2007-06-21,NRO,,2007
"0,070",2008-06-17,NRO,,2008
"0,070",2009-06-12,NRO,,2009
"0,070",2010-06-11,NRO,,2010
"0,070",2011-06-14,NRO,,2011
"0,060",2012-06-12,NRO,,2012
"0,060",2013-06-11,NRO,,2013
"0,060",2014-06-10,NRO,,2014
"0,060",2015-06-10,NRO,,2015
"0,060",2016-06-15,NRO,,2016
"0,060",2017-06-14,NRO,,2017
"0,060",2018-06-20,NRO,,2018
"0,060",2019-06-12,NRO,,2019
"0,200",2020-06-10,NRO,,2020
"2,000",2021-06-09,NRO,,2021
"1,000",2022-06-08,NRO,,2022
"1,100",2023-06-14,NRO,,2023
"1,000",2005-06-06,NXI,,2005
"1,600",2006-05-31,NXI,,2006
"1,900",2007-05-16,NXI,,2007
"2,000",2008-05-06,NXI,,2008
"1,500",2009-05-15,NXI,,2009
"1,600",2010-05-14,NXI,,2010
"2,000",2011-05-13,NXI,,2011
"4,000",2011-09-27,NXI,,2011
"2,000",2012-05-15,NXI,,2012
"2,000",2013-05-27,NXI,Final,2013
"2,000",2014-05-22,NXI,Final,2014
"2,000",2015-05-25,NXI,Spécial,2015
"2,200",2016-06-03,NXI,Spécial,2016
"2,400",2017-06-06,NXI,Spécial,2017
"0,520",2018-06-05,NXI,Final,2018
"2,500",2019-05-27,NXI,Final,2019
"2,000",2020-05-25,NXI,Final,2020
"2,000",2021-05-25,NXI,Final,2021
"2,500",2022-05-23,NXI,Final,2022
"2,500",2023-05-24,NXI,Final,2023
"0,083",1990-06-29,OR,,1990
10 pour 1,1990-07-06,OR,,1990
"0,097",1991-06-28,OR,,1991
"0,116",1992-06-26,OR,,1992
"0,133",1993-06-25,OR,,1993
"0,150",1994-06-28,OR,,1994
"0,169",1995-06-28,OR,,1995
"0,184",1996-06-28,OR,,1996
11 pour 10,1996-07-01,OR,,1996
"0,213",1997-07-01,OR,,1997
"0,244",1998-06-12,OR,,1998
"0,282",1999-06-15,OR,,1999
"0,340",2000-06-15,OR,,2000
10 pour 1,2000-07-03,OR,,2000
"0,440",2001-06-08,OR,,2001
"0,540",2002-06-04,OR,,2002
"0,640",2003-05-27,OR,,2003
"0,730",2004-05-14,OR,,2004
"0,820",2005-05-11,OR,,2005
"1,000",2006-05-10,OR,,2006
"1,180",2007-05-03,OR,,2007
"1,380",2008-04-25,OR,,2008
"1,440",2009-04-21,OR,,2009
"1,500",2010-04-30,OR,,2010
"1,800",2011-04-29,OR,,2011
"2,000",2012-04-27,OR,,2012
"2,300",2013-05-07,OR,Final,2013
"2,500",2014-04-29,OR,Final,2014
"2,700",2015-05-05,OR,Final,2015
"3,100",2016-04-29,OR,Final,2016
"3,300",2017-04-28,OR,Final,2017
"3,550",2018-04-25,OR,Final,2018
"3,850",2019-04-26,OR,Final,2019
"3,850",2020-07-03,OR,Final,2020
"4,000",2021-04-27,OR,Final,2021
"4,800",2022-04-27,OR,Final,2022
"6,000",2023-04-27,OR,Final,2023
"0,855",1998-06-17,ORA,,1998
"0,863",1999-06-17,ORA,,1999
"0,863",2000-06-22,ORA,,2000
"0,863",2001-06-14,ORA,,2001
"0,863",2002-06-04,ORA,,2002
1142 pour 989,2003-03-25,ORA,,2003
"0,249",2004-05-07,ORA,,2004
"0,478",2005-06-03,ORA,,2005
1337 pour 1332,2005-09-01,ORA,,2005
"1,000",2006-05-10,ORA,,2006
"1,200",2007-06-07,ORA,,2007
"1,300",2008-05-29,ORA,,2008
"0,600",2008-09-08,ORA,,2008
"0,400",2009-06-02,ORA,,2009
"0,600",2009-08-28,ORA,,2009
"0,800",2010-06-14,ORA,,2010
"0,600",2010-08-30,ORA,,2010
"0,800",2011-06-10,ORA,,2011
"0,600",2011-09-05,ORA,,2011
"0,800",2012-06-08,ORA,,2012
"0,580",2012-09-07,ORA,Interim,2012
"0,200",2013-06-06,ORA,Final,2013
"0,300",2013-12-06,ORA,Interim,2013
"0,500",2014-06-02,ORA,Final,2014
"0,200",2014-12-05,ORA,Interim,2014
"0,400",2015-06-08,ORA,Final,2015
"0,200",2015-12-07,ORA,Interim,2015
"0,400",2016-06-21,ORA,Final,2016
"0,200",2016-12-05,ORA,Interim,2016
"0,400",2017-06-12,ORA,Final,2017
"0,250",2017-12-05,ORA,Interim,2017
"0,400",2018-06-05,ORA,Final,2018
"0,300",2018-12-04,ORA,Interim,2018
"0,400",2019-06-04,ORA,Final,2019
"0,300",2019-12-02,ORA,Interim,2019
"0,200",2020-06-02,ORA,Final,2020
"0,400",2020-12-07,ORA,Interim,2020
"0,500",2021-06-15,ORA,Final,2021
"0,300",2021-12-13,ORA,Interim,2021
"0,400",2022-06-07,ORA,Final,2022
"0,300",2022-12-05,ORA,Interim,2022
"0,400",2023-06-05,ORA,Final,2023
"0,300",2023-12-04,ORA,Interim,2023
"0,271",2000-05-02,ORIA,,2000
"0,223",2001-04-30,ORIA,,2001
"0,250",2002-04-30,ORIA,,2002
"0,270",2003-05-15,ORIA,,2003
"0,405",2004-05-14,ORIA,,2004
"0,270",2005-05-13,ORIA,,2005
"0,270",2006-05-15,ORIA,,2006
"0,270",2007-05-15,ORIA,,2007
"0,270",2008-05-12,ORIA,,2008
"0,290",2009-05-22,ORIA,,2009
"0,290",2010-06-02,ORIA,,2010
"0,350",2011-05-11,ORIA,,2011
"0,350",2012-05-10,ORIA,,2012
"0,390",2013-05-10,ORIA,,2013
"0,450",2014-05-09,ORIA,,2014
"0,500",2015-05-14,ORIA,,2015
"0,580",2016-05-18,ORIA,,2016
"1,650",2017-05-11,ORIA,,2017
"1,700",2018-05-16,ORIA,,2018
"1,900",2019-05-20,ORIA,,2019
"2,500",2022-05-18,ORIA,,2022
"2,750",2023-05-12,ORIA,,2023
2 pour 1,2007-07-31,ORP,,2007
"0,093",2009-09-10,ORP,,2009
"0,140",2010-09-10,ORP,,2010
"0,215",2011-09-12,ORP,,2011
1119 pour 1045,2011-11-17,ORP,,2011
"0,500",2012-09-11,ORP,,2012
"0,600",2013-07-26,ORP,Final,2013
"0,700",2014-07-08,ORP,Final,2014
"0,800",2015-07-08,ORP,Final,2015
"0,900",2016-07-07,ORP,Final,2016
"1,000",2017-07-07,ORP,Final,2017
"1,100",2018-07-13,ORP,Final,2018
"1,200",2019-07-12,ORP,Final,2019
"0,900",2021-07-09,ORP,Final,2021
"0,526",2006-05-19,PAR,,2006
756 pour 731,2007-04-27,PAR,,2007
"2,965",2007-05-15,PAR,,2007
"3,212",2008-05-22,PAR,,2008
"1,977",2009-05-25,PAR,,2009
"2,224",2010-05-25,PAR,,2010
"2,540",2011-05-20,PAR,,2011
"1,977",2011-12-23,PAR,,2011
"0,988",2012-05-15,PAR,,2012
605 pour 598,2012-05-29,PAR,,2012
"3,000",2013-05-20,PAR,,2013
"3,000",2014-05-27,PAR,,2014
"1,800",2015-05-28,PAR,,2015
"1,000",2016-05-30,PAR,,2016
"0,500",2017-06-07,PAR,,2017
"3,000",2018-05-29,PAR,,2018
"3,850",2019-06-07,PAR,,2019
"4,000",2020-05-15,PAR,,2020
"2,300",2021-05-25,PAR,,2021
"4,700",2022-05-24,PAR,,2022
"3,000",2023-05-23,PAR,,2023
"1,295",1996-04-25,PARP,,1996
"1,726",1997-04-28,PARP,,1997
"1,942",1998-05-07,PARP,,1998
"2,152",1999-04-13,PARP,,1999
"2,374",2000-04-18,PARP,,2000
"2,378",2001-04-10,PARP,,2001
"1,132",2002-04-30,PARP,,2002
7 pour 1,2003-11-18,PARP,,2003
983 pour 974,2011-05-03,PARP,,2011
1 pour 10,2015-03-16,PARP,,2015
"0,310",2017-09-11,PARP,,2017
"0,320",2023-05-23,PARP,,2023
"0,076",1995-12-15,PERR,,1995
"0,029",1996-06-25,PERR,,1996
"0,076",1996-12-27,PERR,,1996
"0,038",1997-06-20,PERR,,1997
"0,114",1998-06-09,PERR,,1998
"0,133",1999-06-07,PERR,,1999
"0,133",2000-05-22,PERR,,2000
2 pour 1,2000-06-05,PERR,,2000
"0,152",2001-06-18,PERR,,2001
"0,250",2002-06-17,PERR,,2002
"0,250",2003-06-11,PERR,,2003
"0,250",2004-06-17,PERR,,2004
"0,300",2005-07-15,PERR,,2005
"0,675",2006-06-23,PERR,,2006
2 pour 1,2006-06-30,PERR,,2006
"0,755",2007-06-29,PERR,,2007
"0,775",2008-06-25,PERR,,2008
"0,575",2009-06-22,PERR,,2009
"0,575",2010-06-18,PERR,,2010
"0,965",2011-06-27,PERR,,2011
"0,700",2012-06-12,PERR,,2012
"0,700",2013-06-12,PERR,,2013
"0,700",2014-06-10,PERR,,2014
2 pour 1,2014-07-02,PERR,,2014
"0,920",2015-06-09,PERR,,2015
"0,940",2016-06-07,PERR,,2016
"0,970",2017-06-07,PERR,,2017
"1,730",2018-06-05,PERR,,2018
"1,750",2019-06-12,PERR,,2019
"1,500",2020-06-23,PERR,,2020
"1,600",2021-06-08,PERR,,2021
"2,000",2022-06-08,PERR,,2022
"2,150",2023-06-19,PERR,,2023
"0,010",1990-07-30,POM,,1990
"0,013",1991-07-15,POM,,1991
"0,015",1992-07-15,POM,,1992
"0,018",1993-07-09,POM,,1993
92 pour 91,1994-05-09,POM,,1994
"0,018",1994-06-27,POM,,1994
"0,021",1995-07-04,POM,,1995
"0,021",1996-07-05,POM,,1996
"0,024",1997-06-16,POM,,1997
"0,028",1998-06-02,POM,,1998
"0,028",1999-06-28,POM,,1999
"0,226",2000-05-22,POM,,2000
"0,037",2001-05-22,POM,,2001
"0,022",2002-05-27,POM,,2002
"0,044",2003-05-19,POM,,2003
3 pour 1,2003-06-03,POM,,2003
"0,056",2004-05-05,POM,,2004
"0,064",2005-05-02,POM,,2005
2 pour 1,2005-05-18,POM,,2005
"0,067",2006-04-27,POM,,2006
"0,073",2007-05-04,POM,,2007
"0,078",2008-04-29,POM,,2008
"0,039",2009-05-07,POM,,2009
"0,078",2010-05-07,POM,,2010
"0,156",2011-05-03,POM,,2011
959692 pour 319897,2011-05-10,POM,,2011
"0,230",2012-04-30,POM,,2012
"0,253",2013-04-29,POM,,2013
959692 pour 319897,2013-09-10,POM,,2013
"0,330",2014-05-06,POM,,2014
"0,370",2015-05-08,POM,,2015
"0,410",2016-05-10,POM,,2016
"0,490",2017-05-03,POM,,2017
"0,670",2018-05-02,POM,,2018
"0,740",2019-05-02,POM,,2019
"0,490",2020-04-29,POM,,2020
"0,490",2021-04-28,POM,,2021
"0,280",2022-04-28,POM,,2022
"0,390",2023-05-02,POM,,2023
"0,051",1990-07-20,PUB,,1990
"0,051",1991-07-24,PUB,,1991
"0,051",1992-07-20,PUB,,1992
"0,051",1993-07-20,PUB,,1993
2 pour 1,1994-01-25,PUB,,1994
"0,051",1994-07-20,PUB,,1994
"0,051",1995-07-12,PUB,,1995
49637 pour 41364,1995-07-17,PUB,,1995
"0,061",1996-07-12,PUB,,1996
"0,073",1997-07-11,PUB,,1997
"0,076",1998-03-30,PUB,,1998
"0,003",1998-07-10,PUB,,1998
"0,122",1999-07-07,PUB,,1999
"0,170",2000-07-12,PUB,,2000
10 pour 1,2000-09-07,PUB,,2000
"0,200",2001-07-10,PUB,,2001
"0,220",2002-07-10,PUB,,2002
"0,240",2003-07-03,PUB,,2003
"0,260",2004-07-05,PUB,,2004
"0,300",2005-07-05,PUB,,2005
"0,360",2006-07-04,PUB,,2006
"0,500",2007-07-03,PUB,,2007
"0,600",2008-07-22,PUB,,2008
"0,600",2009-07-01,PUB,,2009
"0,600",2010-06-30,PUB,,2010
"0,700",2011-06-30,PUB,,2011
"0,700",2012-06-27,PUB,,2012
"0,900",2013-06-03,PUB,Final,2013
"1,100",2014-05-30,PUB,Final,2014
"1,200",2015-06-02,PUB,Final,2015
"1,600",2016-06-03,PUB,Final,2016
"1,850",2017-06-06,PUB,Final,2017
"2,000",2018-06-06,PUB,,2018
"2,120",2019-06-25,PUB,Final,2019
"1,150",2020-09-07,PUB,Final,2020
"2,000",2021-06-15,PUB,Final,2021
"2,400",2022-07-04,PUB,Final,2022
"2,900",2023-07-03,PUB,Final,2023
"0,024",1993-03-25,PVL,,1993
"0,028",1994-03-25,PVL,,1994
2 pour 1,1994-07-11,PVL,,1994
"0,028",1995-03-13,PVL,,1995
"0,033",1996-04-04,PVL,,1996
"0,038",1997-03-20,PVL,,1997
"0,043",1998-03-30,PVL,,1998
"0,057",1999-03-22,PVL,,1999
"0,066",2000-04-12,PVL,,2000
1063 pour 1059,2000-07-05,PVL,,2000
"0,071",2001-04-10,PVL,,2001
"0,071",2002-03-22,PVL,,2002
"0,071",2003-03-25,PVL,,2003
"0,075",2004-03-15,PVL,,2004
"0,075",2005-03-15,PVL,,2005
"0,069",2006-03-27,PVL,,2006
"0,075",2007-04-13,PVL,,2007
"0,088",2008-03-31,PVL,,2008
"0,125",2009-03-19,PVL,,2009
"0,125",2011-03-24,PVL,,2011
"0,125",2012-03-20,PVL,,2012
"0,075",2013-03-27,PVL,,2013
"0,012",2014-04-01,PVL,,2014
"0,150",2015-03-27,PVL,,2015
"0,175",2016-03-29,PVL,,2016
"0,250",2017-04-05,PVL,,2017
8 pour 1,2017-05-02,PVL,,2017
"0,270",2018-04-05,PVL,,2018
"0,200",2019-04-18,PVL,,2019
"0,050",2021-04-22,PVL,,2021
"0,140",2022-04-06,PVL,,2022
"1,000",2003-07-11,QDT,,2003
"1,250",2004-07-12,QDT,,2004
"2,000",2005-07-11,QDT,,2005
"2,200",2006-07-10,QDT,,2006
"3,300",2007-07-13,QDT,,2007
"3,650",2008-07-10,QDT,,2008
"1,650",2009-01-12,QDT,,2009
"2,150",2009-07-10,QDT,,2009
"1,650",2009-12-10,QDT,,2009
"2,150",2010-07-16,QDT,,2010
"1,650",2010-12-10,QDT,,2010
"2,250",2011-07-11,QDT,,2011
"1,800",2011-12-12,QDT,,2011
"2,100",2012-07-10,QDT,,2012
"1,800",2013-01-18,QDT,,2013
"2,100",2013-08-01,QDT,,2013
"1,800",2014-02-05,QDT,,2014
"0,400",2014-08-04,QDT,,2014
"1,800",2015-02-06,QDT,,2015
"0,250",2015-08-04,QDT,,2015
